Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"212", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.092,   90.0,     1.031
"213", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,    238.034,   90.0,    1.0307
"214", 0.4, 1,    236.758,  -29.9,    1.0252, 2,    236.867, -150.1,    1.0257, 3,    238.118,   90.0,    1.0311
"215", 0.4, 1,    236.214,  -29.9,    1.0228, 2,    236.596, -150.1,    1.0245, 3,    237.892,   90.0,    1.0301
"216", 0.4, 1,    236.984,  -29.9,    1.0262, 2,    237.153, -150.1,    1.0269, 3,    238.313,   90.0,    1.0319
"217", 0.4, 1,    237.057,  -29.9,    1.0265, 2,    237.144, -150.1,    1.0269, 3,    238.313,   90.0,    1.0319
"218", 0.4, 1,    237.058,  -29.9,    1.0265, 2,    237.176, -150.1,     1.027, 3,    238.174,   90.0,    1.0313
"219", 0.4, 1,    236.747,  -29.9,    1.0251, 2,    236.963, -150.1,    1.0261, 3,    238.144,   90.0,    1.0312
"220", 0.4, 1,    236.698,  -29.9,    1.0249, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"221", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.092,   90.0,     1.031
"222", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,    238.028,   90.0,    1.0307
"223", 0.4, 1,    236.758,  -29.9,    1.0252, 2,    236.862, -150.1,    1.0256, 3,    238.118,   90.0,    1.0311
"224", 0.4, 1,    236.184,  -29.9,    1.0227, 2,    236.576, -150.1,    1.0244, 3,    237.878,   90.0,      1.03
"225", 0.4, 1,    236.961,  -29.9,    1.0261, 2,    237.153, -150.1,    1.0269, 3,    238.313,   90.0,    1.0319
"226", 0.4, 1,    237.057,  -29.9,    1.0265, 2,    237.141, -150.1,    1.0269, 3,    238.313,   90.0,    1.0319
"227", 0.4, 1,    237.058,  -29.9,    1.0265, 2,    237.176, -150.1,     1.027, 3,    238.174,   90.0,    1.0313
"228", 0.4, 1,    236.698,  -29.9,    1.0249, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"229", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.092,   90.0,     1.031
"230", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,    238.023,   90.0,    1.0307
"231", 0.4, 1,    236.758,  -29.9,    1.0252, 2,    236.859, -150.1,    1.0256, 3,    238.118,   90.0,    1.0311
"232", 0.4, 1,    236.164,  -29.9,    1.0226, 2,    236.562, -150.1,    1.0243, 3,    237.869,   90.0,      1.03
"233", 0.4, 1,    237.059,  -29.9,    1.0265, 2,    237.021, -150.1,    1.0263, 3,    238.314,   90.0,    1.0319
"234", 0.4, 1,    237.057,  -29.9,    1.0265, 2,    237.141, -150.1,    1.0269, 3,    238.313,   90.0,    1.0319
"235", 0.4, 1,    237.058,  -29.9,    1.0265, 2,    237.176, -150.1,     1.027, 3,    238.173,   90.0,    1.0313
"236", 0.4, 1,    236.697,  -29.9,    1.0249, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"237", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.092,   90.0,     1.031
"238", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,     238.02,   90.0,    1.0307
"239", 0.4, 1,    236.758,  -29.9,    1.0252, 2,    236.858, -150.1,    1.0256, 3,    238.118,   90.0,    1.0311
"240", 0.4, 1,    236.151,  -29.9,    1.0226, 2,    236.553, -150.1,    1.0243, 3,    237.862,   90.0,      1.03
"241", 0.4, 1,    237.059,  -29.9,    1.0265, 2,    237.004, -150.1,    1.0263, 3,    238.314,   90.0,    1.0319
"242", 0.4, 1,    237.058,  -29.9,    1.0265, 2,    237.176, -150.1,     1.027, 3,    238.172,   90.0,    1.0313
"243", 0.4, 1,    236.697,  -29.9,    1.0249, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"244", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.092,   90.0,     1.031
"245", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,    238.017,   90.0,    1.0306
"246", 0.4, 1,    236.758,  -29.9,    1.0252, 2,    236.837, -150.1,    1.0255, 3,    238.118,   90.0,    1.0311
"247", 0.4, 1,    236.122,  -29.9,    1.0224, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"248", 0.4, 1,    237.059,  -29.9,    1.0265, 2,    236.977, -150.1,    1.0261, 3,    238.314,   90.0,    1.0319
"249", 0.4, 1,    237.059,  -29.9,    1.0265, 2,    236.977, -150.1,    1.0261, 3,    238.314,   90.0,    1.0319
"250", 0.4, 1,    237.058,  -29.9,    1.0265, 2,    237.176, -150.1,     1.027, 3,     238.17,   90.0,    1.0313
"251", 0.4, 1,    236.697,  -29.9,    1.0249, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"252", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.092,   90.0,     1.031
"253", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,    238.012,   90.0,    1.0306
"254", 0.4, 1,    236.758,  -29.9,    1.0252, 2,     236.83, -150.1,    1.0255, 3,    238.118,   90.0,    1.0311
"255", 0.4, 1,    236.099,  -29.9,    1.0223, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"256", 0.4, 1,    236.105,  -29.9,    1.0224, 2,    236.519, -150.1,    1.0242, 3,    237.839,   90.0,    1.0299
"257", 0.4, 1,    237.058,  -29.9,    1.0265, 2,    237.176, -150.1,     1.027, 3,    238.165,   90.0,    1.0313
"258", 0.4, 1,    236.696,  -29.9,    1.0249, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"259", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.092,   90.0,     1.031
"260", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,    237.994,   90.0,    1.0305
"261", 0.4, 1,    236.758,  -29.9,    1.0252, 2,    236.829, -150.1,    1.0255, 3,    238.118,   90.0,    1.0311
"262", 0.4, 1,    236.096,  -29.9,    1.0223, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"263", 0.4, 1,    236.041,  -29.9,    1.0221, 2,     236.47, -150.1,    1.0239, 3,    237.803,   90.0,    1.0297
"264", 0.4, 1,    237.059,  -29.9,    1.0265, 2,    237.176, -150.1,     1.027, 3,     238.14,   90.0,    1.0312
"265", 0.4, 1,    236.695,  -29.9,    1.0249, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"266", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.092,   90.0,     1.031
"267", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,     237.99,   90.0,    1.0305
"268", 0.4, 1,    236.759,  -29.9,    1.0252, 2,    236.811, -150.1,    1.0254, 3,    238.118,   90.0,    1.0311
"269", 0.4, 1,    236.758,  -29.9,    1.0252, 2,    236.828, -150.1,    1.0255, 3,    238.118,   90.0,    1.0311
"270", 0.4, 1,    236.094,  -29.9,    1.0223, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"271", 0.4, 1,    236.041,  -29.9,    1.0221, 2,     236.47, -150.1,    1.0239, 3,    237.781,   90.0,    1.0296
"272", 0.4, 1,    236.019,  -29.9,     1.022, 2,    236.452, -150.1,    1.0239, 3,    237.793,   90.0,    1.0297
"273", 0.4, 1,    236.695,  -29.9,    1.0249, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"274", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.092,   90.0,     1.031
"275", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,    237.988,   90.0,    1.0305
"276", 0.4, 1,    236.759,  -29.9,    1.0252, 2,    236.794, -150.1,    1.0253, 3,    238.118,   90.0,    1.0311
"277", 0.4, 1,    236.758,  -29.9,    1.0252, 2,    236.828, -150.1,    1.0255, 3,    238.118,   90.0,    1.0311
"278", 0.4, 1,    236.092,  -29.9,    1.0223, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"279", 0.4, 1,    236.041,  -29.9,    1.0221, 2,     236.47, -150.1,    1.0239, 3,     237.78,   90.0,    1.0296
"280", 0.4, 1,     235.94,  -29.9,    1.0217, 2,    236.388, -150.1,    1.0236, 3,    237.758,   90.0,    1.0295
"281", 0.4, 1,    236.691,  -29.9,    1.0249, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"282", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.092,   90.0,     1.031
"283", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,    237.987,   90.0,    1.0305
"284", 0.4, 1,    236.758,  -29.9,    1.0252, 2,    236.827, -150.1,    1.0255, 3,    238.118,   90.0,    1.0311
"285", 0.4, 1,     236.09,  -29.9,    1.0223, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"286", 0.4, 1,    236.041,  -29.9,    1.0221, 2,     236.47, -150.1,    1.0239, 3,    237.779,   90.0,    1.0296
"287", 0.4, 1,    235.905,  -29.9,    1.0215, 2,    236.371, -150.1,    1.0235, 3,    237.762,   90.0,    1.0295
"288", 0.4, 1,    235.933,  -29.9,    1.0216, 2,    236.379, -150.1,    1.0236, 3,    237.748,   90.0,    1.0295
"289", 0.4, 1,    236.674,  -29.9,    1.0248, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"290", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.092,   90.0,     1.031
"291", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,    237.983,   90.0,    1.0305
"292", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,    237.986,   90.0,    1.0305
"293", 0.4, 1,    236.758,  -29.9,    1.0252, 2,    236.826, -150.1,    1.0255, 3,    238.118,   90.0,    1.0311
"294", 0.4, 1,    236.087,  -29.9,    1.0223, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"295", 0.4, 1,    236.041,  -29.9,    1.0221, 2,     236.47, -150.1,    1.0239, 3,    237.777,   90.0,    1.0296
"296", 0.4, 1,    235.888,  -29.9,    1.0214, 2,    236.364, -150.1,    1.0235, 3,    237.765,   90.0,    1.0296
"297", 0.4, 1,    235.903,  -29.9,    1.0215, 2,    236.339, -150.1,    1.0234, 3,    237.707,   90.0,    1.0293
"298", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,    237.981,   90.0,    1.0305
"299", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,    237.986,   90.0,    1.0305
"300", 0.4, 1,    236.758,  -29.9,    1.0252, 2,    236.826, -150.1,    1.0255, 3,    238.118,   90.0,    1.0311
"301", 0.4, 1,    236.086,  -29.9,    1.0223, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"302", 0.4, 1,    236.041,  -29.9,    1.0221, 2,     236.47, -150.1,    1.0239, 3,    237.769,   90.0,    1.0296
"303", 0.4, 1,    235.782,  -29.9,     1.021, 2,    236.312, -150.1,    1.0233, 3,    237.779,   90.0,    1.0296
"304", 0.4, 1,    235.896,  -29.9,    1.0215, 2,     236.33, -150.1,    1.0233, 3,    237.698,   90.0,    1.0293
"305", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,    237.977,   90.0,    1.0305
"306", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,    237.986,   90.0,    1.0305
"307", 0.4, 1,    236.759,  -29.9,    1.0252, 2,    236.822, -150.1,    1.0255, 3,    238.118,   90.0,    1.0311
"308", 0.4, 1,    236.083,  -29.9,    1.0223, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"309", 0.4, 1,    236.041,  -29.9,    1.0221, 2,     236.47, -150.1,    1.0239, 3,    237.767,   90.0,    1.0296
"310", 0.4, 1,    235.774,  -29.9,    1.0209, 2,    236.309, -150.1,    1.0232, 3,     237.78,   90.0,    1.0296
"311", 0.4, 1,    235.894,  -29.9,    1.0214, 2,    236.328, -150.1,    1.0233, 3,    237.695,   90.0,    1.0292
"312", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,    237.971,   90.0,    1.0304
"313", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,    237.985,   90.0,    1.0305
"314", 0.4, 1,    236.759,  -29.9,    1.0252, 2,    236.805, -150.1,    1.0254, 3,    238.118,   90.0,    1.0311
"315", 0.4, 1,    236.081,  -29.9,    1.0223, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"316", 0.4, 1,    236.041,  -29.9,    1.0221, 2,     236.47, -150.1,    1.0239, 3,    237.766,   90.0,    1.0296
"317", 0.4, 1,    235.767,  -29.8,    1.0209, 2,    236.309, -150.1,    1.0232, 3,     237.78,   90.0,    1.0296
"318", 0.4, 1,    235.681,  -29.8,    1.0205, 2,    236.233, -150.1,    1.0229, 3,    237.781,   90.0,    1.0296
"319", 0.4, 1,    235.893,  -29.9,    1.0214, 2,    236.326, -150.1,    1.0233, 3,    237.693,   90.0,    1.0292
"320", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,    237.951,   90.0,    1.0304
"321", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,    237.981,   90.0,    1.0305
"322", 0.4, 1,    236.078,  -29.9,    1.0222, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"323", 0.4, 1,    236.041,  -29.9,    1.0221, 2,     236.47, -150.1,    1.0239, 3,    237.765,   90.0,    1.0296
"324", 0.4, 1,    235.733,  -29.8,    1.0208, 2,    236.309, -150.1,    1.0232, 3,     237.78,   90.0,    1.0296
"325", 0.4, 1,    235.637,  -29.8,    1.0203, 2,    236.197, -150.1,    1.0228, 3,    237.782,   90.0,    1.0296
"326", 0.4, 1,    235.892,  -29.9,    1.0214, 2,    236.325, -150.1,    1.0233, 3,    237.692,   90.0,    1.0292
"327", 0.4, 1,     236.76,  -29.9,    1.0252, 2,    236.951, -150.1,     1.026, 3,     237.97,   90.0,    1.0304
"328", 0.4, 1,    236.076,  -29.9,    1.0222, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"329", 0.4, 1,    236.041,  -29.9,    1.0221, 2,     236.47, -150.1,    1.0239, 3,    237.763,   90.0,    1.0295
"330", 0.4, 1,    235.722,  -29.8,    1.0207, 2,    236.309, -150.1,    1.0232, 3,     237.78,   90.0,    1.0296
"331", 0.4, 1,    235.637,  -29.8,    1.0203, 2,    236.198, -150.1,    1.0228, 3,    237.736,   90.0,    1.0294
"332", 0.4, 1,    235.549,  -29.8,      1.02, 2,    236.119, -150.1,    1.0224, 3,    237.808,   90.0,    1.0297
"333", 0.4, 1,     235.89,  -29.9,    1.0214, 2,    236.323, -150.1,    1.0233, 3,     237.69,   90.0,    1.0292
"334", 0.4, 1,    236.069,  -29.9,    1.0222, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"335", 0.4, 1,    236.041,  -29.9,    1.0221, 2,     236.47, -150.1,    1.0239, 3,    237.752,   90.0,    1.0295
"336", 0.4, 1,    235.696,  -29.8,    1.0206, 2,    236.309, -150.1,    1.0232, 3,    237.781,   90.0,    1.0296
"337", 0.4, 1,    235.637,  -29.8,    1.0203, 2,    236.198, -150.1,    1.0228, 3,    237.718,   90.0,    1.0293
"338", 0.4, 1,    235.549,  -29.8,      1.02, 2,    236.085, -150.1,    1.0223, 3,    237.808,   90.0,    1.0297
"339", 0.4, 1,    235.531,  -29.8,    1.0199, 2,     236.11, -150.1,    1.0224, 3,    237.812,   90.0,    1.0298
"340", 0.4, 1,     235.89,  -29.9,    1.0214, 2,    236.322, -150.1,    1.0233, 3,    237.689,   90.0,    1.0292
"341", 0.4, 1,    236.066,  -29.9,    1.0222, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"342", 0.4, 1,    236.041,  -29.9,    1.0221, 2,     236.47, -150.1,    1.0239, 3,    237.728,   90.0,    1.0294
"343", 0.4, 1,    235.685,  -29.8,    1.0205, 2,    236.309, -150.1,    1.0232, 3,    237.781,   90.0,    1.0296
"344", 0.4, 1,    235.691,  -29.8,    1.0206, 2,    236.309, -150.1,    1.0232, 3,    237.781,   90.0,    1.0296
"345", 0.4, 1,    235.549,  -29.8,      1.02, 2,    236.068, -150.1,    1.0222, 3,    237.808,   90.0,    1.0297
"346", 0.4, 1,    235.516,  -29.8,    1.0198, 2,    236.102, -150.1,    1.0223, 3,    237.816,   90.0,    1.0298
"347", 0.4, 1,    235.889,  -29.9,    1.0214, 2,    236.321, -150.1,    1.0233, 3,    237.688,   90.0,    1.0292
"348", 0.4, 1,    236.065,  -29.9,    1.0222, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"349", 0.4, 1,    235.669,  -29.8,    1.0205, 2,    236.309, -150.1,    1.0232, 3,    237.781,   90.0,    1.0296
"350", 0.4, 1,     235.69,  -29.8,    1.0206, 2,    236.309, -150.1,    1.0232, 3,    237.781,   90.0,    1.0296
"351", 0.4, 1,    235.549,  -29.8,      1.02, 2,    236.066, -150.1,    1.0222, 3,    237.808,   90.0,    1.0297
"352", 0.4, 1,    235.506,  -29.8,    1.0198, 2,    236.096, -150.1,    1.0223, 3,    237.819,   90.0,    1.0298
"353", 0.4, 1,    235.888,  -29.9,    1.0214, 2,     236.32, -150.1,    1.0233, 3,    237.687,   90.0,    1.0292
"354", 0.4, 1,    236.064,  -29.9,    1.0222, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"355", 0.4, 1,    235.689,  -29.8,    1.0206, 2,    236.309, -150.1,    1.0232, 3,    237.781,   90.0,    1.0296
"356", 0.4, 1,    235.549,  -29.8,      1.02, 2,    236.065, -150.1,    1.0222, 3,    237.808,   90.0,    1.0297
"357", 0.4, 1,    235.492,  -29.8,    1.0197, 2,    236.088, -150.1,    1.0223, 3,    237.822,   90.0,    1.0298
"358", 0.4, 1,    235.888,  -29.9,    1.0214, 2,    236.319, -150.1,    1.0233, 3,    237.686,   90.0,    1.0292
"359", 0.4, 1,    236.064,  -29.9,    1.0222, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"360", 0.4, 1,    235.689,  -29.8,    1.0206, 2,    236.309, -150.1,    1.0232, 3,    237.781,   90.0,    1.0296
"361", 0.4, 1,    235.549,  -29.8,      1.02, 2,    236.065, -150.1,    1.0222, 3,    237.808,   90.0,    1.0297
"362", 0.4, 1,    235.484,  -29.8,    1.0197, 2,    236.084, -150.1,    1.0223, 3,    237.824,   90.0,    1.0298
"363", 0.4, 1,    235.887,  -29.9,    1.0214, 2,    236.319, -150.1,    1.0233, 3,    237.685,   90.0,    1.0292
"364", 0.4, 1,    236.064,  -29.9,    1.0222, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"365", 0.4, 1,    235.688,  -29.8,    1.0206, 2,    236.309, -150.1,    1.0232, 3,    237.781,   90.0,    1.0296
"366", 0.4, 1,    235.549,  -29.8,      1.02, 2,    236.064, -150.1,    1.0222, 3,    237.808,   90.0,    1.0297
"367", 0.4, 1,    235.471,  -29.8,    1.0196, 2,    236.077, -150.1,    1.0222, 3,    237.827,   90.0,    1.0298
"368", 0.4, 1,    235.886,  -29.9,    1.0214, 2,    236.318, -150.1,    1.0233, 3,    237.684,   90.0,    1.0292
"369", 0.4, 1,    236.063,  -29.9,    1.0222, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"370", 0.4, 1,    235.687,  -29.8,    1.0206, 2,    236.309, -150.1,    1.0232, 3,    237.781,   90.0,    1.0296
"371", 0.4, 1,    235.549,  -29.8,      1.02, 2,    236.064, -150.1,    1.0222, 3,    237.808,   90.0,    1.0297
"372", 0.4, 1,    235.458,  -29.8,    1.0196, 2,     236.07, -150.1,    1.0222, 3,     237.83,   90.0,    1.0298
"373", 0.4, 1,    235.882,  -29.9,    1.0214, 2,    236.313, -150.1,    1.0233, 3,    237.679,   90.0,    1.0292
"374", 0.4, 1,    236.063,  -29.9,    1.0222, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"375", 0.4, 1,    235.686,  -29.8,    1.0205, 2,    236.309, -150.1,    1.0232, 3,    237.781,   90.0,    1.0296
"376", 0.4, 1,    235.549,  -29.8,      1.02, 2,    236.063, -150.1,    1.0222, 3,    237.808,   90.0,    1.0297
"377", 0.4, 1,    235.444,  -29.8,    1.0195, 2,    236.062, -150.1,    1.0222, 3,    237.834,   90.0,    1.0299
"378", 0.4, 1,    235.852,  -29.9,    1.0213, 2,    236.272, -150.1,    1.0231, 3,    237.648,   90.0,     1.029
"379", 0.4, 1,    235.882,  -29.9,    1.0214, 2,    236.313, -150.1,    1.0233, 3,    237.672,   90.0,    1.0291
"380", 0.4, 1,     236.06,  -29.9,    1.0222, 2,    236.533, -150.1,    1.0242, 3,    237.849,   90.0,    1.0299
"381", 0.4, 1,    235.678,  -29.8,    1.0205, 2,    236.309, -150.1,    1.0232, 3,    237.781,   90.0,    1.0296
"382", 0.4, 1,    235.549,  -29.8,      1.02, 2,    236.063, -150.1,    1.0222, 3,    237.808,   90.0,    1.0297
"383", 0.4, 1,    235.434,  -29.8,    1.0195, 2,    236.056, -150.1,    1.0222, 3,    237.836,   90.0,    1.0299
"384", 0.4, 1,    235.824,  -29.9,    1.0211, 2,    236.232, -150.1,    1.0229, 3,    237.617,   90.0,    1.0289
"385", 0.4, 1,    235.882,  -29.9,    1.0214, 2,    236.313, -150.1,    1.0233, 3,    237.628,   90.0,     1.029
"386", 0.4, 1,    235.882,  -29.9,    1.0214, 2,    236.313, -150.1,    1.0233, 3,    237.672,   90.0,    1.0291
"387", 0.4, 1,    236.048,  -29.9,    1.0221, 2,    236.533, -150.1,    1.0242, 3,     237.85,   90.0,    1.0299
"388", 0.4, 1,    235.653,  -29.8,    1.0204, 2,    236.309, -150.1,    1.0232, 3,    237.781,   90.0,    1.0296
"389", 0.4, 1,    235.549,  -29.8,      1.02, 2,    236.062, -150.1,    1.0222, 3,    237.808,   90.0,    1.0297
"390", 0.4, 1,    235.421,  -29.8,    1.0194, 2,    236.049, -150.1,    1.0221, 3,    237.839,   90.0,    1.0299
"391", 0.4, 1,    235.822,  -29.9,    1.0211, 2,    236.231, -150.1,    1.0229, 3,    237.616,   90.0,    1.0289
"392", 0.4, 1,    235.883,  -29.9,    1.0214, 2,    236.313, -150.1,    1.0233, 3,    237.612,   90.0,    1.0289
"393", 0.4, 1,    235.882,  -29.9,    1.0214, 2,    236.313, -150.1,    1.0233, 3,    237.672,   90.0,    1.0291
"394", 0.4, 1,    235.549,  -29.8,      1.02, 2,    236.061, -150.1,    1.0222, 3,    237.808,   90.0,    1.0297
"395", 0.4, 1,    235.403,  -29.8,    1.0193, 2,    236.039, -150.1,    1.0221, 3,    237.844,   90.0,    1.0299
"396", 0.4, 1,    235.822,  -29.9,    1.0211, 2,    236.231, -150.1,    1.0229, 3,    237.575,   90.0,    1.0287
"397", 0.4, 1,    235.798,  -29.9,     1.021, 2,    236.194, -150.1,    1.0228, 3,    237.604,   90.0,    1.0289
"398", 0.4, 1,    235.883,  -29.9,    1.0214, 2,    236.313, -150.1,    1.0233, 3,    237.611,   90.0,    1.0289
"399", 0.4, 1,    235.882,  -29.9,    1.0214, 2,    236.313, -150.1,    1.0233, 3,    237.672,   90.0,    1.0291
"400", 0.4, 1,    235.549,  -29.8,      1.02, 2,    236.058, -150.1,    1.0222, 3,    237.808,   90.0,    1.0297
"401", 0.4, 1,     235.39,  -29.8,    1.0193, 2,    236.032, -150.1,     1.022, 3,    237.847,   90.0,    1.0299
"402", 0.4, 1,    235.822,  -29.9,    1.0211, 2,    236.231, -150.1,    1.0229, 3,    237.572,   90.0,    1.0287
"403", 0.4, 1,    235.786,  -29.9,     1.021, 2,    236.177, -150.1,    1.0227, 3,    237.599,   90.0,    1.0288
"404", 0.4, 1,    235.883,  -29.9,    1.0214, 2,    236.313, -150.1,    1.0233, 3,     237.61,   90.0,    1.0289
"405", 0.4, 1,    235.882,  -29.9,    1.0214, 2,    236.313, -150.1,    1.0233, 3,    237.672,   90.0,    1.0291
